dupe,w1,w2,col,p1,p2,len1,len2,lev,let1,let2,a,h,i
False,Apache/2.2.15 (Red Hat),Apache/2.2.10 (Linux/SUSE),SERVER,0.00673778775968557,0.0005614823133071309,23,26,11,True,True,False,False,False
False,Apache/2.2.23 (Amazon),nginx/1.6.3 + Phusion Passenger,SERVER,0.0005614823133071309,0.0011229646266142617,22,31,26,True,True,False,False,False
False,Scratch Web Server,Cowboy,SERVER,0.0005614823133071309,0.0005614823133071309,18,6,17,True,True,False,False,False
False,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9,nginx/1.10.0,SERVER,0.0011229646266142617,0.0011229646266142617,89,12,82,True,True,False,False,False
False,nginx/1.1.19,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,SERVER,0.002807411566535654,0.0039303761931499155,12,42,35,True,True,False,False,False
False,Nginx (OpenBSD),SSWS,SERVER,0.0005614823133071309,0.0005614823133071309,15,4,14,True,True,False,False,False
False,gunicorn/19.7.1,nginx/1.12.0,SERVER,0.0005614823133071309,0.02021336327905671,15,12,11,True,True,False,False,False
False,Apache/2.2.24 (Unix) DAV/2 PHP/5.3.26 mod_ssl/2.2.24 OpenSSL/0.9.8y,Apache/2.2.20 (Unix),SERVER,0.0005614823133071309,0.0005614823133071309,67,20,48,True,True,False,False,False
False,marrakesh 1.12.2,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,SERVER,0.0005614823133071309,0.0005614823133071309,16,73,65,True,True,False,False,False
False,mw2165.codfw.wmnet,Apache/2.4,SERVER,0.0022459292532285235,0.0016844469399213925,18,10,16,True,True,False,False,False
False,Apache/2.2.22 (Ubuntu),fbs,SERVER,0.0016844469399213925,0.0005614823133071309,22,3,21,True,True,False,False,False
False,Microsoft-IIS/8.0,Apache/2,SERVER,0.0005614823133071309,0.008422234699606963,17,8,16,True,True,False,False,False
False,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,Apache/2.4.18 (Unix) OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4,SERVER,0.0005614823133071309,0.0005614823133071309,79,64,27,True,True,False,False,False
False,Apache/2.4.25 (Amazon) PHP/7.0.14,nginx/1.7.4,SERVER,0.0005614823133071309,0.0005614823133071309,33,11,28,True,True,False,False,False
False,AmazonS3,Apache/2.0.52 (Red Hat),SERVER,0.0022459292532285235,0.0022459292532285235,8,23,21,True,True,False,False,False
False,Sun-ONE-Web-Server/6.1,Server,SERVER,0.0005614823133071309,0.02751263335204941,22,6,16,True,True,False,False,False
False,Apache/2.2.31 (Amazon),Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_perl/2.0.8 Perl/v5.10.1,SERVER,0.003368893879842785,0.0005614823133071309,22,101,84,True,True,False,False,False
False,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8e-fips-rhel5,nginx/1.10.3,SERVER,0.0005614823133071309,0.002807411566535654,61,12,54,True,True,False,False,False
False,mw2238.codfw.wmnet,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,SERVER,0.0005614823133071309,0.0005614823133071309,18,79,70,True,True,False,False,False
False,Apache/2.2.14 (Ubuntu),openresty,SERVER,0.0005614823133071309,0.0022459292532285235,22,9,19,True,True,False,False,False
False,www.lexisnexis.com  9999,mw2172.codfw.wmnet,SERVER,0.0005614823133071309,0.0005614823133071309,24,18,21,True,True,False,False,False
False,lighttpd,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 PHP/5.4.16 mod_jk/1.2.40,SERVER,0.0005614823133071309,0.0005614823133071309,8,82,78,True,True,False,False,False
False,obstructing the field,bowled,dismissal_kind,6.646284726837698e-06,0.0091851654924897,21,6,18,True,True,False,False,False
False,run out,retired hurt,dismissal_kind,0.005017944968762462,5.981656254153928e-05,7,12,8,True,True,False,False,False
False,hit wicket,caught,dismissal_kind,5.981656254153928e-05,0.02906420311046125,10,6,9,True,True,False,False,False
False,caught and bowled,stumped,dismissal_kind,0.0014023660773627546,0.0016150471886215605,17,7,14,True,True,False,False,False
False,1,0,HrSec,0.08498023715415019,0.9150197628458498,1,1,1,False,False,False,False,False
False,Depreciation,Other Employer Contributions,WebName,0.0035714285714285718,0.0035714285714285718,12,28,20,True,True,False,False,False
False,Administering Govt Level,Securities Lending Unrealized Gains,WebName,0.0035714285714285718,0.0035714285714285718,24,35,26,True,True,False,False,False
False,Employer Type,Total Retirement Benefits,WebName,0.0035714285714285718,0.0035714285714285718,13,25,20,True,True,False,False,False
False,Real Estate Expense,Covered Payroll,WebName,0.0035714285714285718,0.0035714285714285718,19,15,18,True,True,False,False,False
False,% in International Equities,Valuation Date,WebName,0.0035714285714285718,0.0035714285714285718,27,14,19,False,True,False,False,False
False,Other Additions,Interest Income,WebName,0.0035714285714285718,0.0035714285714285718,15,15,12,True,True,False,False,False
False,State,Total Benefits,WebName,0.0035714285714285718,0.0035714285714285718,5,14,11,True,True,False,False,False
False,Net Assets,Admin. Expenses,WebName,0.0035714285714285718,0.0035714285714285718,10,15,12,True,True,False,False,False
False,% in Other Assets,International Income,WebName,0.0035714285714285718,0.0035714285714285718,17,20,18,False,True,False,False,False
False,1-yr investment return,State Contributions,WebName,0.0035714285714285718,0.0035714285714285718,22,19,19,False,True,False,False,False
False,Plan Closed,Plan name,WebName,0.0035714285714285718,0.03571428571428571,11,9,5,True,True,False,False,False
False,Employer's projected actuarial contribution rate,Securities Lending Fees,WebName,0.0035714285714285718,0.0035714285714285718,48,23,40,True,True,False,False,False
False,Average Salary,Refunds/Withdrawals,WebName,0.0035714285714285718,0.0035714285714285718,14,19,17,True,True,False,False,False
False,Estimated Average Benefit,Total projected actuarial contribution rate,WebName,0.0035714285714285718,0.0035714285714285718,25,43,33,True,True,False,False,False
False,Soc. Sec. Coverage,PV of Inactive Vested Benefits,WebName,0.0035714285714285718,0.0035714285714285718,18,30,24,True,True,False,False,False
False,Total Lump Sum Benefits,Cost Method,WebName,0.0035714285714285718,0.0035714285714285718,23,11,20,True,True,False,False,False
False,% in US Bonds,Other Benefits,WebName,0.0035714285714285718,0.0035714285714285718,13,14,12,False,True,False,False,False
False,Fiscal Year End,Required Contribution,WebName,0.0035714285714285718,0.0035714285714285718,15,21,19,True,True,False,False,False
False,Inception Year,% in Alternatives,WebName,0.0035714285714285718,0.0035714285714285718,14,17,14,True,False,False,False,False
False,PV of Retiree Benefits,Actives,WebName,0.0035714285714285718,0.0035714285714285718,22,7,18,True,True,False,False,False
False,Market Value Adjustment,% in International Bonds,WebName,0.0035714285714285718,0.0035714285714285718,23,24,23,True,False,False,False,False
False,Year plan closed,Avg. return since 2001,WebName,0.0035714285714285718,0.0035714285714285718,16,22,18,True,True,False,False,False
False,Other Employee Contributions,% in Real Estate,WebName,0.0035714285714285718,0.0035714285714285718,28,16,23,True,False,False,False,False
False,Remaining Amortization Period,Total Disability Benefits,WebName,0.0035714285714285718,0.0035714285714285718,29,25,23,True,True,False,False,False
False,PV of ER normal cost,Interest and Dividends,WebName,0.0035714285714285718,0.0035714285714285718,20,22,20,True,True,False,False,False
False,Total COLA Benefits,Other Inv. Income,WebName,0.0035714285714285718,0.0035714285714285718,19,17,16,True,True,False,False,False
False,Assumed Inflation,Other Deductions,WebName,0.0035714285714285718,0.0035714285714285718,17,16,12,True,True,False,False,False
False,General Inv. Expense,Purchase of Service,WebName,0.0035714285714285718,0.0035714285714285718,20,19,17,True,True,False,False,False
False,Employer Contributions,Coded Funding Method 2,WebName,0.0035714285714285718,0.0035714285714285718,22,22,19,True,True,False,False,False
False,Priv. Eq. Income,Member Normal Cost,WebName,0.0035714285714285718,0.0035714285714285718,16,18,16,True,True,False,False,False
False,Funded Ratio,Other Liability,WebName,0.0035714285714285718,0.0035714285714285718,12,15,12,True,True,False,False,False
False,Alternatives Expense,% in Cash & Short-term,WebName,0.0035714285714285718,0.0035714285714285718,20,22,20,True,False,False,False,False
False,Asset Valuation Method,Asset Smoothing Period,WebName,0.0035714285714285718,0.0035714285714285718,22,22,11,True,True,False,False,False
False,PV of EE contributions,Contribution FY,WebName,0.0035714285714285718,0.0035714285714285718,22,15,13,True,True,False,False,False
False,Funding Method,Real Estate Income,WebName,0.0035714285714285718,0.0035714285714285718,14,18,16,True,True,False,False,False
False,Cost Structure,Total DROP Benefits,WebName,0.0035714285714285718,0.0035714285714285718,14,19,16,True,True,False,False,False
False,% in US Equities,PV of Inactive Non-vested Benefits,WebName,0.0035714285714285718,0.0035714285714285718,16,34,28,False,True,False,False,False
False,Beneficiaries,Alternatives Income,WebName,0.0035714285714285718,0.0035714285714285718,13,19,16,True,True,False,False,False
False,Actuarial Assets,Securities Lending Apprec.,WebName,0.0035714285714285718,0.0035714285714285718,16,26,20,True,True,False,False,False
False,PV of Other Benefits,Total Contributions,WebName,0.0035714285714285718,0.0035714285714285718,20,19,17,True,True,False,False,False
False,Actuarial Liabilities,Coded Funding Method 1,WebName,0.0035714285714285718,0.0035714285714285718,21,22,21,True,True,False,False,False
False,Priv. Eq. Expense,Net Increase/(Decrease) in Fair Value of Real Estate Investments,WebName,0.0035714285714285718,0.0035714285714285718,17,64,55,True,True,False,False,False
False,Plan Type,Total Normal Cost,WebName,0.0035714285714285718,0.0035714285714285718,9,17,14,True,True,False,False,False
False,Estimated Average Salary,PV of Active Benefits,WebName,0.0035714285714285718,0.0035714285714285718,24,21,21,True,True,False,False,False
False,Other Inv. Expense,Employer Normal Cost,WebName,0.0035714285714285718,0.0035714285714285718,18,20,17,True,True,False,False,False
False,Total Survivor Benefits,Securities Lending Expenses,WebName,0.0035714285714285718,0.0035714285714285718,23,27,22,True,True,False,False,False
False,Percent of Required Contribution Paid,Average Benefit,WebName,0.0035714285714285718,0.0035714285714285718,37,15,31,True,True,False,False,False
False,Actuarial Valuation Date,Member Contributions,WebName,0.0035714285714285718,0.0035714285714285718,24,20,19,True,True,False,False,False
False,Other Contributions,Securities Lending Interest Income,WebName,0.0035714285714285718,0.0035714285714285718,19,34,27,True,True,False,False,False
False,UAAL,Cost Sharing,WebName,0.0035714285714285718,0.0035714285714285718,4,12,12,True,True,False,False,False
False,Fiscal year,Total Membership,WebName,0.03214285714285714,0.0035714285714285718,11,16,12,True,True,False,False,False
False,PV of Future Salaries,PV of Total Normal Cost,WebName,0.0035714285714285718,0.0035714285714285718,21,23,14,True,True,False,False,False
False,Securities Lending Rebates,Total Deductions,WebName,0.0035714285714285718,0.0035714285714285718,26,16,21,True,True,False,False,False
False,Total Additions,% in All Equities,WebName,0.0035714285714285718,0.0035714285714285718,15,17,12,True,False,False,False,False
False,Assumed Return,Total Death Benefits,WebName,0.0035714285714285718,0.0035714285714285718,14,20,17,True,True,False,False,False
False,% in All Bonds,Net Increase/(Decrease) in Fair Value of Investments,WebName,0.0035714285714285718,0.0035714285714285718,14,52,44,False,True,False,False,False
False,VFCC Award,Christopher Award,category,0.0030211480362537764,0.015105740181268885,10,17,11,True,True,False,False,False
False,Palme d'Or,Best First Film,category,0.0030211480362537764,0.0030211480362537764,10,15,14,True,True,False,False,False
False,NSFC Award,SLFCA Award,category,0.012084592145015106,0.006042296072507553,10,11,3,True,True,False,False,False
False,Vision Award,Gold Remi Award,category,0.0030211480362537764,0.0030211480362537764,12,15,9,True,True,False,False,False
False,Hugo,Golden Schmoes,category,0.02114803625377644,0.006042296072507553,4,14,13,True,True,False,False,False
False,AACTA International Award,Korean Association of Film Critics Award,category,0.0030211480362537764,0.0030211480362537764,25,40,27,True,True,False,False,False
False,Golden Aries,TFCA Award,category,0.0030211480362537764,0.0030211480362537764,12,10,10,True,True,False,False,False
False,Hochi Film Award,Vanguard Award,category,0.0030211480362537764,0.0030211480362537764,16,14,10,True,True,False,False,False
False,BAFTA Children's Award,GFCA Award,category,0.0030211480362537764,0.0030211480362537764,22,10,14,True,True,False,False,False
False,SFX Award,Star on the Walk of Fame,category,0.0030211480362537764,0.0030211480362537764,9,24,21,True,True,False,False,False
False,CINE Golden Eagle,César,category,0.0030211480362537764,0.015105740181268885,17,5,15,True,True,False,False,False
False,American Cinematheque Award,KCFCC Award,category,0.0030211480362537764,0.01812688821752266,27,11,20,True,True,False,False,False
False,Honorary César,Special David,category,0.0030211480362537764,0.0030211480362537764,14,13,12,True,True,False,False,False
False,Golden Satellite Award,CFCA Award,category,0.006042296072507553,0.012084592145015106,22,10,16,True,True,False,False,False
False,PFCS Award,Emmy,category,0.0030211480362537764,0.0030211480362537764,10,4,10,True,True,False,False,False
False,Showmanship Award,People's Choice Award,category,0.0030211480362537764,0.0030211480362537764,17,21,11,True,True,False,False,False
False,Satellite Award,Primetime Emmy,category,0.00906344410876133,0.03021148036253777,15,14,12,True,True,False,False,False
False,Life Achievement Award,Winsor McCay Award,category,0.0030211480362537764,0.0030211480362537764,22,18,15,True,True,False,False,False
False,Golden Camera,IOMA,category,0.0030211480362537764,0.00906344410876133,13,4,13,True,True,False,False,False
False,PGA Hall of Fame - Motion Pictures,ShoWest Award,category,0.0030211480362537764,0.006042296072507553,34,13,29,True,True,False,False,False
False,Jackie Coogan Award,Governors' Award,category,0.0030211480362537764,0.0030211480362537764,19,16,11,True,True,False,False,False
False,BSFC Award,COFCA Award,category,0.012084592145015106,0.0030211480362537764,10,11,3,True,True,False,False,False
False,Golden Eagle,SEFCA Award,category,0.006042296072507553,0.0030211480362537764,12,11,11,True,True,False,False,False
False,Czech Lion,Cinema Bloggers Award,category,0.006042296072507553,0.0030211480362537764,10,21,17,True,True,False,False,False
False,WGA Award (Screen),Audience Award,category,0.006042296072507553,0.0030211480362537764,18,14,16,True,True,False,False,False
False,David,Billy Wilder Award,category,0.024169184290030208,0.0030211480362537764,5,18,16,True,True,False,False,False
False,CinEuphoria,Truly Moving Picture Award,category,0.0030211480362537764,0.027190332326283987,11,26,22,True,True,False,False,False
False,Jury Award,Contribution to Cinematic Imagery Award,category,0.0030211480362537764,0.0030211480362537764,10,39,30,True,True,False,False,False
False,Gold Derby Award,Marquee,category,0.006042296072507553,0.0030211480362537764,16,7,15,True,True,False,False,False
False,David Lean Award for Direction,Rondo Statuette,category,0.00906344410876133,0.006042296072507553,30,15,25,True,True,False,False,False
False,Empire Award,Milestone Award,category,0.015105740181268885,0.0030211480362537764,12,15,8,True,True,False,False,False
False,Hollywood Movie of the Year,Yoga Award,category,0.0030211480362537764,0.0030211480362537764,27,10,24,True,True,False,False,False
False,CEC Award,Movies for Grownups Award,category,0.00906344410876133,0.00906344410876133,9,25,19,True,True,False,False,False
False,PGA Award,WAFCA Award,category,0.03021148036253777,0.006042296072507553,9,11,4,True,True,False,False,False
False,Critics Choice Award,NYFCC Award,category,0.01812688821752266,0.015105740181268885,20,11,13,True,True,False,False,False
False,Golden Eddie Filmmaker of the Year Award,International Fantasy Film Award,category,0.006042296072507553,0.0030211480362537764,40,32,29,True,True,False,False,False
False,OFCS Award,Nocciola d'Oro,category,0.012084592145015106,0.0030211480362537764,10,14,12,True,True,False,False,False
False,Daytime Emmy,Best Screenplay,category,0.03625377643504532,0.0030211480362537764,12,15,12,True,True,False,False,False
False,Guldbagge,Amanda,category,0.0030211480362537764,0.006042296072507553,9,6,8,True,True,False,False,False
False,Board of the Governors Award,BAFTA Film Award,category,0.0030211480362537764,0.024169184290030208,28,16,20,True,True,False,False,False
False,HFCS Award,Blue Ribbon Award,category,0.0030211480362537764,0.00906344410876133,10,17,11,True,True,False,False,False
False,OFTA Film Hall of Fame,Grand Prize,category,0.0030211480362537764,0.0030211480362537764,22,11,19,True,True,False,False,False
False,Akira Kurosawa Award,AFI Award,category,0.0030211480362537764,0.0030211480362537764,20,9,13,True,True,False,False,False
False,Career Golden Lion,INOCA,category,0.0030211480362537764,0.006042296072507553,18,5,18,True,True,False,False,False
False,EDA Award,Bronze Wrangler,category,0.006042296072507553,0.006042296072507553,9,15,13,True,True,False,False,False
False,LAFCA Award,Kennedy Center Honors,category,0.006042296072507553,0.0030211480362537764,11,21,18,True,True,False,False,False
False,Cecil B. DeMille Award,IFC Award,category,0.0030211480362537764,0.0030211480362537764,22,9,16,True,True,False,False,False
False,Readers' Choice Award,Lifetime Achievement Award,category,0.02114803625377644,0.012084592145015106,21,26,17,True,True,False,False,False
False,Sierra Award,Future Film Festival Digital Award,category,0.0030211480362537764,0.0030211480362537764,12,34,25,True,True,False,False,False
False,International Theater Award,Britannia Award,category,0.0030211480362537764,0.0030211480362537764,27,15,17,True,True,False,False,False
False,Golden Charybdis,NTFCA Award,category,0.0030211480362537764,0.0030211480362537764,16,11,12,True,True,False,False,False
False,NBR Award,Irving G. Thalberg Memorial Award,category,0.0030211480362537764,0.0030211480362537764,9,33,27,True,True,False,False,False
False,ALFS Award,Fotogramas de Plata,category,0.006042296072507553,0.0030211480362537764,10,19,17,True,True,False,False,False
False,Lifetime Achievement Award in Motion Pictures,Sant Jordi,category,0.0030211480362537764,0.0030211480362537764,45,10,39,True,True,False,False,False
False,Golden Globe,Man of the Year,category,0.033232628398791535,0.0030211480362537764,12,15,13,True,True,False,False,False
False,Founders Award,DFWFCA Award,category,0.0030211480362537764,0.00906344410876133,14,12,8,True,True,False,False,False
False,BAFTA Games Award,Filmmaker's Award,category,0.0030211480362537764,0.0030211480362537764,17,17,9,True,True,False,False,False
False,Academy Fellowship,Wise Owl Award,category,0.0030211480362537764,0.0030211480362537764,18,14,14,True,True,False,False,False
False,OFTA Film Award,ACCA,category,0.01812688821752266,0.02114803625377644,15,4,13,True,True,False,False,False
False,Kinema Junpo Award,President's Award,category,0.00906344410876133,0.0030211480362537764,18,17,11,True,True,False,False,False
False,Oscar,Screen International Award,category,0.03625377643504532,0.006042296072507553,5,26,24,True,True,False,False,False
